"ONTOLOGY"	"ID"	"Description"	"GeneRatio"	"BgRatio"	"pvalue"	"p.adjust"	"qvalue"	"geneID"	"Count"
"BP"	"GO:0009411"	"response to UV"	"1/247"	"15/2736"	0.75902504013153	0.975089037875843	0.975089037875843	"yhbO"	1
"BP"	"GO:0030488"	"tRNA methylation"	"1/247"	"15/2736"	0.75902504013153	0.975089037875843	0.975089037875843	"yaeB"	1
"BP"	"GO:0042398"	"cellular modified amino acid biosynthetic process"	"1/247"	"15/2736"	0.75902504013153	0.975089037875843	0.975089037875843	"folC"	1
"MF"	"GO:0070566"	"adenylyltransferase activity"	"1/247"	"15/2736"	0.75902504013153	0.975089037875843	0.975089037875843	"moeA"	1
"BP"	"GO:0072488"	"ammonium transmembrane transport"	"1/247"	"15/2736"	0.75902504013153	0.975089037875843	0.975089037875843	"sapC"	1
"MF"	"GO:0016741"	"transferase activity, transferring one-carbon groups"	"5/247"	"69/2736"	0.760913464602886	0.975089037875843	0.975089037875843	"yaeB/yafE/prmC/purN/argI"	5
"MF"	"GO:0016746"	"acyltransferase activity"	"5/247"	"69/2736"	0.760913464602886	0.975089037875843	0.975089037875843	"maa/pflB/fabF/argA/yhbS"	5
"BP"	"GO:0015031"	"protein transport"	"2/247"	"30/2736"	0.768930928621437	0.975089037875843	0.975089037875843	"tolQ/ffh"	2
"MF"	"GO:0015293"	"symporter activity"	"2/247"	"30/2736"	0.768930928621437	0.975089037875843	0.975089037875843	"nupC/dctA"	2
"MF"	"GO:0016866"	"intramolecular transferase activity"	"2/247"	"30/2736"	0.768930928621437	0.975089037875843	0.975089037875843	"pheA/rbsD"	2
"CC"	"GO:0042597"	"periplasmic space"	"10/247"	"132/2736"	0.768948648763224	0.975089037875843	0.975089037875843	"cueO/fhuD/degP/skp/nanM/hyaB/pbpG/ppiA/torA/zraP"	10
"BP"	"GO:0009314"	"response to radiation"	"6/247"	"83/2736"	0.774838402122698	0.975089037875843	0.975089037875843	"yafC/yahO/recO/recC/yhbO/groL"	6
"CC"	"GO:0030312"	"external encapsulating structure"	"6/247"	"83/2736"	0.774838402122698	0.975089037875843	0.975089037875843	"fhuA/skp/cutF/mliC/nlpD/ygiB"	6
"BP"	"GO:0044270"	"cellular nitrogen compound catabolic process"	"6/247"	"83/2736"	0.774838402122698	0.975089037875843	0.975089037875843	"rihC/fixB/hcp/norW/mazG/hofP"	6
"BP"	"GO:0016053"	"organic acid biosynthetic process"	"14/247"	"182/2736"	0.78003533077759	0.975089037875843	0.975089037875843	"carA/fabZ/aroL/ykgA/fabF/folC/pheA/argA/yhbO/asd/ilvB/asnA/lysC/argI"	14
"BP"	"GO:0046394"	"carboxylic acid biosynthetic process"	"14/247"	"182/2736"	0.78003533077759	0.975089037875843	0.975089037875843	"carA/fabZ/aroL/ykgA/fabF/folC/pheA/argA/yhbO/asd/ilvB/asnA/lysC/argI"	14
"BP"	"GO:0000902"	"cell morphogenesis"	"1/247"	"16/2736"	0.780899650601031	0.975089037875843	0.975089037875843	"dacA"	1
"MF"	"GO:0008170"	"N-methyltransferase activity"	"1/247"	"16/2736"	0.780899650601031	0.975089037875843	0.975089037875843	"prmC"	1
"BP"	"GO:0008360"	"regulation of cell shape"	"1/247"	"16/2736"	0.780899650601031	0.975089037875843	0.975089037875843	"dacA"	1
"MF"	"GO:0008408"	"3'-5' exonuclease activity"	"1/247"	"16/2736"	0.780899650601031	0.975089037875843	0.975089037875843	"rnd"	1
"BP"	"GO:0009065"	"glutamine family amino acid catabolic process"	"1/247"	"16/2736"	0.780899650601031	0.975089037875843	0.975089037875843	"astB"	1
"BP"	"GO:0009262"	"deoxyribonucleotide metabolic process"	"1/247"	"16/2736"	0.780899650601031	0.975089037875843	0.975089037875843	"mazG"	1
"BP"	"GO:0009432"	"SOS response"	"1/247"	"16/2736"	0.780899650601031	0.975089037875843	0.975089037875843	"sulA"	1
"BP"	"GO:0009653"	"anatomical structure morphogenesis"	"1/247"	"16/2736"	0.780899650601031	0.975089037875843	0.975089037875843	"dacA"	1
"MF"	"GO:0016620"	"oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor"	"1/247"	"16/2736"	0.780899650601031	0.975089037875843	0.975089037875843	"asd"	1
"MF"	"GO:0016861"	"intramolecular oxidoreductase activity, interconverting aldoses and ketoses"	"1/247"	"16/2736"	0.780899650601031	0.975089037875843	0.975089037875843	"yihS"	1
"BP"	"GO:0022603"	"regulation of anatomical structure morphogenesis"	"1/247"	"16/2736"	0.780899650601031	0.975089037875843	0.975089037875843	"dacA"	1
"BP"	"GO:0022604"	"regulation of cell morphogenesis"	"1/247"	"16/2736"	0.780899650601031	0.975089037875843	0.975089037875843	"dacA"	1
"BP"	"GO:0030031"	"cell projection assembly"	"1/247"	"16/2736"	0.780899650601031	0.975089037875843	0.975089037875843	"frdB"	1
"BP"	"GO:0046165"	"alcohol biosynthetic process"	"1/247"	"16/2736"	0.780899650601031	0.975089037875843	0.975089037875843	"uppS"	1
"BP"	"GO:0048856"	"anatomical structure development"	"1/247"	"16/2736"	0.780899650601031	0.975089037875843	0.975089037875843	"dacA"	1
"BP"	"GO:0050793"	"regulation of developmental process"	"1/247"	"16/2736"	0.780899650601031	0.975089037875843	0.975089037875843	"dacA"	1
"MF"	"GO:0051287"	"NAD binding"	"1/247"	"16/2736"	0.780899650601031	0.975089037875843	0.975089037875843	"pdxB"	1
"BP"	"GO:0071214"	"cellular response to abiotic stimulus"	"1/247"	"16/2736"	0.780899650601031	0.975089037875843	0.975089037875843	"proQ"	1
"BP"	"GO:0104004"	"cellular response to environmental stimulus"	"1/247"	"16/2736"	0.780899650601031	0.975089037875843	0.975089037875843	"proQ"	1
"MF"	"GO:0097367"	"carbohydrate derivative binding"	"12/247"	"158/2736"	0.781551842722612	0.975089037875843	0.975089037875843	"skp/metN/gltL/znuC/yjgI/pdxH/era/clpB/ffh/cysJ/ugpC/groL"	12
"MF"	"GO:0005216"	"ion channel activity"	"2/247"	"31/2736"	0.784701600251861	0.976268991984115	0.976268991984115	"sapC/atpE"	2
"MF"	"GO:0000166"	"nucleotide binding"	"16/247"	"208/2736"	0.792710591060584	0.976268991984115	0.976268991984115	"fixB/metN/gcl/gltL/znuC/yjgI/pntB/pdxH/pdxB/era/clpB/ffh/norW/cysJ/ugpC/groL"	16
"MF"	"GO:1901265"	"nucleoside phosphate binding"	"16/247"	"208/2736"	0.792710591060584	0.976268991984115	0.976268991984115	"fixB/metN/gcl/gltL/znuC/yjgI/pntB/pdxH/pdxB/era/clpB/ffh/norW/cysJ/ugpC/groL"	16
"BP"	"GO:0043648"	"dicarboxylic acid metabolic process"	"4/247"	"59/2736"	0.794242304101912	0.976268991984115	0.976268991984115	"folC/gudD/asd/lysC"	4
"MF"	"GO:0016853"	"isomerase activity"	"7/247"	"98/2736"	0.796677931873352	0.976268991984115	0.976268991984115	"araD/nanM/pheA/ppiA/rpe/rbsD/yihS"	7
"BP"	"GO:0006165"	"nucleoside diphosphate phosphorylation"	"1/247"	"17/2736"	0.800795895564835	0.976268991984115	0.976268991984115	"ndk"	1
"BP"	"GO:0009416"	"response to light stimulus"	"1/247"	"17/2736"	0.800795895564835	0.976268991984115	0.976268991984115	"yhbO"	1
"MF"	"GO:0022884"	"macromolecule transmembrane transporter activity"	"1/247"	"17/2736"	0.800795895564835	0.976268991984115	0.976268991984115	"yhjD"	1
"BP"	"GO:0072337"	"modified amino acid transport"	"1/247"	"17/2736"	0.800795895564835	0.976268991984115	0.976268991984115	"yehW"	1
"BP"	"GO:0019752"	"carboxylic acid metabolic process"	"28/247"	"352/2736"	0.801475718401809	0.976268991984115	0.976268991984115	"carA/fixB/fabZ/fadE/aroL/ybaO/gcl/nagA/sucA/pflB/yciA/acnA/ykgA/astB/fabF/folC/pheA/alaS/gudD/argA/gcvH/ackA/yhbO/asd/ilvB/asnA/lysC/argI"	28
"BP"	"GO:0090304"	"nucleic acid metabolic process"	"40/247"	"492/2736"	0.802333101056031	0.976268991984115	0.976268991984115	"sfsA/cdaR/dnaE/tilS/yaeB/yafC/iraP/phoB/ybaO/aes/allR/fur/cspD/ftsK/rnd/yjgJ/ykgA/ydcR/marR/tus/rplT/xthA/flgM/sbmC/nfo/alaS/norR/cas1/recC/yhbO/hofP/rtcB/gntR/xylR/torR/asnC/xerC/fabR/pepA/dnaT"	40
"CC"	"GO:0098797"	"plasma membrane protein complex"	"5/247"	"73/2736"	0.80307975228343	0.976268991984115	0.976268991984115	"fhuB/metN/potH/ugpC/frdB"	5
"MF"	"GO:0032555"	"purine ribonucleotide binding"	"9/247"	"124/2736"	0.803622503023767	0.976268991984115	0.976268991984115	"metN/gltL/znuC/yjgI/era/clpB/ffh/ugpC/groL"	9
"MF"	"GO:0000976"	"transcription cis-regulatory region binding"	"4/247"	"60/2736"	0.805079323826511	0.976268991984115	0.976268991984115	"fur/yjgJ/norR/fabR"	4
"BP"	"GO:0030001"	"metal ion transport"	"4/247"	"60/2736"	0.805079323826511	0.976268991984115	0.976268991984115	"fepD/entS/znuC/fhuF"	4
"MF"	"GO:0035639"	"purine ribonucleoside triphosphate binding"	"8/247"	"112/2736"	0.807939345758623	0.976268991984115	0.976268991984115	"metN/gltL/znuC/era/clpB/ffh/ugpC/groL"	8
"MF"	"GO:0017076"	"purine nucleotide binding"	"9/247"	"125/2736"	0.811180195108599	0.976268991984115	0.976268991984115	"metN/gltL/znuC/yjgI/era/clpB/ffh/ugpC/groL"	9
"MF"	"GO:0032553"	"ribonucleotide binding"	"11/247"	"150/2736"	0.811859076468156	0.976268991984115	0.976268991984115	"metN/gltL/znuC/yjgI/pdxH/era/clpB/ffh/cysJ/ugpC/groL"	11
"BP"	"GO:0072525"	"pyridine-containing compound biosynthetic process"	"2/247"	"33/2736"	0.81343423948781	0.976268991984115	0.976268991984115	"pdxH/pdxB"	2
"BP"	"GO:0006281"	"DNA repair"	"4/247"	"61/2736"	0.815450840225674	0.976268991984115	0.976268991984115	"nfo/recC/yhbO/rtcB"	4
"MF"	"GO:0016830"	"carbon-carbon lyase activity"	"4/247"	"61/2736"	0.815450840225674	0.976268991984115	0.976268991984115	"araD/gcl/rhmA/gatY"	4
"MF"	"GO:0019842"	"vitamin binding"	"4/247"	"61/2736"	0.815450840225674	0.976268991984115	0.976268991984115	"gcl/entB/sucA/pdxH"	4
"BP"	"GO:0002097"	"tRNA wobble base modification"	"1/247"	"18/2736"	0.818892038924704	0.976268991984115	0.976268991984115	"tilS"	1
"MF"	"GO:0004180"	"carboxypeptidase activity"	"1/247"	"18/2736"	0.818892038924704	0.976268991984115	0.976268991984115	"dacA"	1
"MF"	"GO:0008237"	"metallopeptidase activity"	"1/247"	"18/2736"	0.818892038924704	0.976268991984115	0.976268991984115	"map"	1
"BP"	"GO:0009081"	"branched-chain amino acid metabolic process"	"1/247"	"18/2736"	0.818892038924704	0.976268991984115	0.976268991984115	"ilvB"	1
"MF"	"GO:0016410"	"N-acyltransferase activity"	"1/247"	"18/2736"	0.818892038924704	0.976268991984115	0.976268991984115	"argA"	1
"MF"	"GO:0016780"	"phosphotransferase activity, for other substituted phosphate groups"	"1/247"	"18/2736"	0.818892038924704	0.976268991984115	0.976268991984115	"citG"	1
"BP"	"GO:0030030"	"cell projection organization"	"1/247"	"18/2736"	0.818892038924704	0.976268991984115	0.976268991984115	"frdB"	1
"BP"	"GO:0046128"	"purine ribonucleoside metabolic process"	"1/247"	"18/2736"	0.818892038924704	0.976268991984115	0.976268991984115	"moeA"	1
"BP"	"GO:0046939"	"nucleotide phosphorylation"	"1/247"	"18/2736"	0.818892038924704	0.976268991984115	0.976268991984115	"ndk"	1
"MF"	"GO:0015291"	"secondary active transmembrane transporter activity"	"4/247"	"62/2736"	0.825367921765142	0.976268991984115	0.976268991984115	"clcA/nupC/alaE/dctA"	4
"BP"	"GO:0000160"	"phosphorelay signal transduction system"	"2/247"	"34/2736"	0.826480870696834	0.976268991984115	0.976268991984115	"uvrY/torR"	2
"CC"	"GO:0043226"	"organelle"	"7/247"	"102/2736"	0.829354933238956	0.976268991984115	0.976268991984115	"dnaE/rplT/rpmI/rplQ/rpmC/rplB/mgtA"	7
"BP"	"GO:0043436"	"oxoacid metabolic process"	"28/247"	"358/2736"	0.829439171082505	0.976268991984115	0.976268991984115	"carA/fixB/fabZ/fadE/aroL/ybaO/gcl/nagA/sucA/pflB/yciA/acnA/ykgA/astB/fabF/folC/pheA/alaS/gudD/argA/gcvH/ackA/yhbO/asd/ilvB/asnA/lysC/argI"	28
"MF"	"GO:0043168"	"anion binding"	"22/247"	"287/2736"	0.831167401109843	0.976268991984115	0.976268991984115	"fixB/clcA/lpxB/metN/gcl/entB/dacA/gltL/sucA/znuC/yjgI/pdxH/era/clpB/ffh/alaS/norW/cysJ/gcvH/ugpC/asnC/groL"	22
"BP"	"GO:0006400"	"tRNA modification"	"3/247"	"49/2736"	0.83337784776864	0.976268991984115	0.976268991984115	"tilS/yaeB/alaS"	3
"MF"	"GO:1990837"	"sequence-specific double-stranded DNA binding"	"4/247"	"63/2736"	0.834842221448165	0.976268991984115	0.976268991984115	"fur/yjgJ/norR/fabR"	4
"BP"	"GO:0006576"	"cellular biogenic amine metabolic process"	"1/247"	"19/2736"	0.835350341494829	0.976268991984115	0.976268991984115	"speE"	1
"BP"	"GO:0015698"	"inorganic anion transport"	"1/247"	"19/2736"	0.835350341494829	0.976268991984115	0.976268991984115	"clcA"	1
"BP"	"GO:0032502"	"developmental process"	"1/247"	"19/2736"	0.835350341494829	0.976268991984115	0.976268991984115	"dacA"	1
"BP"	"GO:0009273"	"peptidoglycan-based cell wall biogenesis"	"2/247"	"35/2736"	0.838704021650555	0.976268991984115	0.976268991984115	"uppS/nagZ"	2
"BP"	"GO:0046496"	"nicotinamide nucleotide metabolic process"	"2/247"	"35/2736"	0.838704021650555	0.976268991984115	0.976268991984115	"pntB/rpe"	2
"MF"	"GO:0008757"	"S-adenosylmethionine-dependent methyltransferase activity"	"3/247"	"50/2736"	0.843526261183645	0.976268991984115	0.976268991984115	"yaeB/yafE/prmC"	3
"MF"	"GO:0016740"	"transferase activity"	"38/247"	"480/2736"	0.847148266730823	0.976268991984115	0.976268991984115	"citG/coaE/speE/pyrH/uppS/cdsA/lpxB/dnaE/yaeB/yafE/aroL/maa/gsk/entB/moeA/pflB/yedQ/manY/prmC/gst/yeaG/thiK/fabF/cobU/cpsB/fruB/purN/ndk/argA/ackA/gatC/yhbS/xylB/pyrE/ilvB/lsrK/lysC/argI"	38
"BP"	"GO:0019362"	"pyridine nucleotide metabolic process"	"2/247"	"36/2736"	0.850145340290512	0.976268991984115	0.976268991984115	"pntB/rpe"	2
"BP"	"GO:0044036"	"cell wall macromolecule metabolic process"	"2/247"	"36/2736"	0.850145340290512	0.976268991984115	0.976268991984115	"uppS/dacA"	2
"BP"	"GO:0000096"	"sulfur amino acid metabolic process"	"1/247"	"20/2736"	0.850318492268026	0.976268991984115	0.976268991984115	"ybaO"	1
"BP"	"GO:0006869"	"lipid transport"	"1/247"	"20/2736"	0.850318492268026	0.976268991984115	0.976268991984115	"yhjD"	1
"MF"	"GO:0016763"	"pentosyltransferase activity"	"1/247"	"20/2736"	0.850318492268026	0.976268991984115	0.976268991984115	"pyrE"	1
"MF"	"GO:0019200"	"carbohydrate kinase activity"	"1/247"	"20/2736"	0.850318492268026	0.976268991984115	0.976268991984115	"xylB"	1
"BP"	"GO:0022904"	"respiratory electron transport chain"	"1/247"	"20/2736"	0.850318492268026	0.976268991984115	0.976268991984115	"cyoA"	1
"MF"	"GO:0042803"	"protein homodimerization activity"	"1/247"	"20/2736"	0.850318492268026	0.976268991984115	0.976268991984115	"pdxH"	1
"BP"	"GO:0046835"	"carbohydrate phosphorylation"	"1/247"	"20/2736"	0.850318492268026	0.976268991984115	0.976268991984115	"xylB"	1
"BP"	"GO:0016052"	"carbohydrate catabolic process"	"6/247"	"92/2736"	0.852191449778084	0.976268991984115	0.976268991984115	"araD/rspA/gudD/rpe/xylB/rbsD"	6
"BP"	"GO:0033036"	"macromolecule localization"	"4/247"	"65/2736"	0.852511384099384	0.976268991984115	0.976268991984115	"skp/tolQ/ffh/yhjD"	4
"BP"	"GO:0009123"	"nucleoside monophosphate metabolic process"	"3/247"	"51/2736"	0.853137216740019	0.976268991984115	0.976268991984115	"pyrH/cyoA/atpE"	3
"CC"	"GO:0016021"	"integral component of membrane"	"25/247"	"329/2736"	0.857854494207392	0.976268991984115	0.976268991984115	"fhuB/clcA/metN/cyoA/dacA/tolQ/potH/ybjE/macA/ftsK/yebQ/manY/hyaC/hyaA/pntB/lysP/nupC/yfhB/ugpC/yhjD/dctA/torC/atpE/lsrC/mgtA"	25
"BP"	"GO:0008610"	"lipid biosynthetic process"	"6/247"	"93/2736"	0.85927322200357	0.976268991984115	0.976268991984115	"uppS/cdsA/fabZ/lpxB/fabF/yfhB"	6
"BP"	"GO:0042546"	"cell wall biogenesis"	"2/247"	"37/2736"	0.860845697342357	0.976268991984115	0.976268991984115	"uppS/nagZ"	2
"BP"	"GO:0006767"	"water-soluble vitamin metabolic process"	"3/247"	"52/2736"	0.86223140948253	0.976268991984115	0.976268991984115	"pdxH/pdxB/yjjX"	3
"CC"	"GO:0043232"	"intracellular non-membrane-bounded organelle"	"5/247"	"80/2736"	0.862555097486061	0.976268991984115	0.976268991984115	"rplT/rpmI/rplQ/rpmC/rplB"	5
"MF"	"GO:0004540"	"ribonuclease activity"	"1/247"	"21/2736"	0.863930912153813	0.976268991984115	0.976268991984115	"rnd"	1
"MF"	"GO:0004812"	"aminoacyl-tRNA ligase activity"	"1/247"	"21/2736"	0.863930912153813	0.976268991984115	0.976268991984115	"alaS"	1
"BP"	"GO:0009308"	"amine metabolic process"	"1/247"	"21/2736"	0.863930912153813	0.976268991984115	0.976268991984115	"speE"	1
"BP"	"GO:0010876"	"lipid localization"	"1/247"	"21/2736"	0.863930912153813	0.976268991984115	0.976268991984115	"yhjD"	1
"MF"	"GO:0016875"	"ligase activity, forming carbon-oxygen bonds"	"1/247"	"21/2736"	0.863930912153813	0.976268991984115	0.976268991984115	"alaS"	1
"BP"	"GO:0043094"	"cellular metabolic compound salvage"	"1/247"	"21/2736"	0.863930912153813	0.976268991984115	0.976268991984115	"pdxH"	1
"BP"	"GO:0044106"	"cellular amine metabolic process"	"1/247"	"21/2736"	0.863930912153813	0.976268991984115	0.976268991984115	"speE"	1
"BP"	"GO:0071103"	"DNA conformation change"	"1/247"	"21/2736"	0.863930912153813	0.976268991984115	0.976268991984115	"recC"	1
"BP"	"GO:0140352"	"export from cell"	"1/247"	"21/2736"	0.863930912153813	0.976268991984115	0.976268991984115	"macA"	1
"BP"	"GO:0022613"	"ribonucleoprotein complex biogenesis"	"6/247"	"94/2736"	0.866074931366047	0.976268991984115	0.976268991984115	"rplT/infC/era/rplQ/rpmC/rplB"	6
"MF"	"GO:0036094"	"small molecule binding"	"22/247"	"295/2736"	0.866544863709475	0.976268991984115	0.976268991984115	"fixB/metN/gcl/entB/dacA/gltL/sucA/znuC/yjgI/pntB/pdxH/pdxB/era/clpB/ffh/alaS/norW/cysJ/gcvH/ugpC/asnC/groL"	22
"BP"	"GO:0005996"	"monosaccharide metabolic process"	"4/247"	"67/2736"	0.868559429751102	0.976268991984115	0.976268991984115	"araD/rpe/xylB/rbsD"	4
"BP"	"GO:0006766"	"vitamin metabolic process"	"3/247"	"53/2736"	0.870829555348177	0.976268991984115	0.976268991984115	"pdxH/pdxB/yjjX"	3
"BP"	"GO:0009126"	"purine nucleoside monophosphate metabolic process"	"2/247"	"38/2736"	0.870844987404453	0.976268991984115	0.976268991984115	"cyoA/atpE"	2
"BP"	"GO:0009167"	"purine ribonucleoside monophosphate metabolic process"	"2/247"	"38/2736"	0.870844987404453	0.976268991984115	0.976268991984115	"cyoA/atpE"	2
"BP"	"GO:0006754"	"ATP biosynthetic process"	"1/247"	"22/2736"	0.876309941508512	0.976268991984115	0.976268991984115	"atpE"	1
"BP"	"GO:0009132"	"nucleoside diphosphate metabolic process"	"1/247"	"22/2736"	0.876309941508512	0.976268991984115	0.976268991984115	"ndk"	1
"MF"	"GO:0016758"	"hexosyltransferase activity"	"1/247"	"22/2736"	0.876309941508512	0.976268991984115	0.976268991984115	"lpxB"	1
"BP"	"GO:0043650"	"dicarboxylic acid biosynthetic process"	"1/247"	"22/2736"	0.876309941508512	0.976268991984115	0.976268991984115	"folC"	1
"BP"	"GO:0061024"	"membrane organization"	"1/247"	"22/2736"	0.876309941508512	0.976268991984115	0.976268991984115	"skp"	1
"BP"	"GO:0090501"	"RNA phosphodiester bond hydrolysis"	"1/247"	"22/2736"	0.876309941508512	0.976268991984115	0.976268991984115	"rnd"	1
"CC"	"GO:0031226"	"intrinsic component of plasma membrane"	"20/247"	"274/2736"	0.879829673852017	0.976268991984115	0.976268991984115	"fhuB/clcA/cyoA/dacA/tolQ/potH/ybjE/ftsK/dmsA/yebQ/manY/hyaC/hyaA/pntB/lysP/nupC/yfhB/yhjD/dctA/mgtA"	20
"CC"	"GO:0005887"	"integral component of plasma membrane"	"18/247"	"250/2736"	0.882137332909894	0.976268991984115	0.976268991984115	"fhuB/clcA/cyoA/dacA/tolQ/potH/ybjE/ftsK/yebQ/manY/hyaC/pntB/lysP/nupC/yfhB/yhjD/dctA/mgtA"	18
"MF"	"GO:0003690"	"double-stranded DNA binding"	"4/247"	"69/2736"	0.883090875873404	0.976268991984115	0.976268991984115	"fur/yjgJ/norR/fabR"	4
"BP"	"GO:0016070"	"RNA metabolic process"	"29/247"	"384/2736"	0.883616524685578	0.976268991984115	0.976268991984115	"sfsA/cdaR/tilS/yaeB/yafC/iraP/phoB/ybaO/aes/allR/fur/cspD/ftsK/rnd/yjgJ/ykgA/ydcR/marR/rplT/flgM/alaS/norR/rtcB/gntR/xylR/torR/asnC/fabR/pepA"	29
"MF"	"GO:0005524"	"ATP binding"	"6/247"	"97/2736"	0.884869209625436	0.976268991984115	0.976268991984115	"metN/gltL/znuC/clpB/ugpC/groL"	6
"BP"	"GO:0008033"	"tRNA processing"	"3/247"	"55/2736"	0.886620010951235	0.976268991984115	0.976268991984115	"tilS/yaeB/alaS"	3
"MF"	"GO:0001216"	"DNA-binding transcription activator activity"	"1/247"	"23/2736"	0.887566921776529	0.976268991984115	0.976268991984115	"fur"	1
"MF"	"GO:0004386"	"helicase activity"	"1/247"	"23/2736"	0.887566921776529	0.976268991984115	0.976268991984115	"recC"	1
"BP"	"GO:0006418"	"tRNA aminoacylation for protein translation"	"1/247"	"23/2736"	0.887566921776529	0.976268991984115	0.976268991984115	"alaS"	1
"BP"	"GO:0009145"	"purine nucleoside triphosphate biosynthetic process"	"1/247"	"23/2736"	0.887566921776529	0.976268991984115	0.976268991984115	"atpE"	1
"BP"	"GO:0009206"	"purine ribonucleoside triphosphate biosynthetic process"	"1/247"	"23/2736"	0.887566921776529	0.976268991984115	0.976268991984115	"atpE"	1
"BP"	"GO:0043039"	"tRNA aminoacylation"	"1/247"	"23/2736"	0.887566921776529	0.976268991984115	0.976268991984115	"alaS"	1
"CC"	"GO:0070469"	"respirasome"	"1/247"	"23/2736"	0.887566921776529	0.976268991984115	0.976268991984115	"frdB"	1
"CC"	"GO:0070470"	"plasma membrane respirasome"	"1/247"	"23/2736"	0.887566921776529	0.976268991984115	0.976268991984115	"frdB"	1
"BP"	"GO:0071241"	"cellular response to inorganic substance"	"1/247"	"23/2736"	0.887566921776529	0.976268991984115	0.976268991984115	"norW"	1
"CC"	"GO:0098803"	"respiratory chain complex"	"1/247"	"23/2736"	0.887566921776529	0.976268991984115	0.976268991984115	"frdB"	1
"BP"	"GO:0006468"	"protein phosphorylation"	"2/247"	"40/2736"	0.88889415866096	0.976268991984115	0.976268991984115	"yeaG/era"	2
"MF"	"GO:0140101"	"catalytic activity, acting on a tRNA"	"3/247"	"56/2736"	0.893852911751322	0.976268991984115	0.976268991984115	"tilS/yaeB/alaS"	3
"BP"	"GO:0044265"	"cellular macromolecule catabolic process"	"2/247"	"41/2736"	0.897017710938032	0.976268991984115	0.976268991984115	"degP/hofP"	2
"BP"	"GO:0009201"	"ribonucleoside triphosphate biosynthetic process"	"1/247"	"24/2736"	0.897803180649068	0.976268991984115	0.976268991984115	"atpE"	1
"BP"	"GO:0010212"	"response to ionizing radiation"	"1/247"	"24/2736"	0.897803180649068	0.976268991984115	0.976268991984115	"yafC"	1
"MF"	"GO:0019899"	"enzyme binding"	"1/247"	"24/2736"	0.897803180649068	0.976268991984115	0.976268991984115	"sbmC"	1
"BP"	"GO:0043038"	"amino acid activation"	"1/247"	"24/2736"	0.897803180649068	0.976268991984115	0.976268991984115	"alaS"	1
"BP"	"GO:0046777"	"protein autophosphorylation"	"1/247"	"24/2736"	0.897803180649068	0.976268991984115	0.976268991984115	"era"	1
"MF"	"GO:0008168"	"methyltransferase activity"	"3/247"	"57/2736"	0.900670790382781	0.976268991984115	0.976268991984115	"yaeB/yafE/prmC"	3
"MF"	"GO:0032559"	"adenyl ribonucleotide binding"	"6/247"	"100/2736"	0.901397931851816	0.976268991984115	0.976268991984115	"metN/gltL/znuC/clpB/ugpC/groL"	6
"BP"	"GO:0019439"	"aromatic compound catabolic process"	"4/247"	"72/2736"	0.902275376892328	0.976268991984115	0.976268991984115	"rihC/fes/mazG/hofP"	4
"BP"	"GO:0010038"	"response to metal ion"	"2/247"	"42/2736"	0.904587384650759	0.976268991984115	0.976268991984115	"cueO/cutC"	2
"MF"	"GO:0016651"	"oxidoreductase activity, acting on NAD(P)H"	"2/247"	"42/2736"	0.904587384650759	0.976268991984115	0.976268991984115	"pntB/cysJ"	2
"MF"	"GO:0030554"	"adenyl nucleotide binding"	"6/247"	"101/2736"	0.906438110838246	0.976268991984115	0.976268991984115	"metN/gltL/znuC/clpB/ugpC/groL"	6
"BP"	"GO:0009142"	"nucleoside triphosphate biosynthetic process"	"1/247"	"25/2736"	0.907110929314142	0.976268991984115	0.976268991984115	"atpE"	1
"BP"	"GO:0009166"	"nucleotide catabolic process"	"1/247"	"25/2736"	0.907110929314142	0.976268991984115	0.976268991984115	"mazG"	1
"MF"	"GO:0016811"	"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides"	"1/247"	"25/2736"	0.907110929314142	0.976268991984115	0.976268991984115	"nagA"	1
"BP"	"GO:0042274"	"ribosomal small subunit biogenesis"	"1/247"	"25/2736"	0.907110929314142	0.976268991984115	0.976268991984115	"era"	1
"BP"	"GO:1901566"	"organonitrogen compound biosynthetic process"	"32/247"	"428/2736"	0.907443086909313	0.976268991984115	0.976268991984115	"frr/carA/coaE/speE/pyrH/uppS/cdsA/aroL/entB/moeA/rmf/prmC/pdxH/rplT/infC/pyrC/folC/pdxB/pheA/alaS/argA/arfA/rplQ/rpmC/rplB/asd/pyrE/ilvB/atpE/asnA/lysC/argI"	32
"BP"	"GO:0009161"	"ribonucleoside monophosphate metabolic process"	"2/247"	"43/2736"	0.911636486527953	0.979303133878091	0.979303133878091	"cyoA/atpE"	2
"MF"	"GO:0140640"	"catalytic activity, acting on a nucleic acid"	"12/247"	"183/2736"	0.91498685754506	0.979303133878091	0.979303133878091	"dnaE/tilS/yaeB/ftsK/rnd/xthA/nfo/alaS/cas1/recC/rtcB/xerC"	12
"MF"	"GO:0004672"	"protein kinase activity"	"1/247"	"26/2736"	0.915574079612706	0.979303133878091	0.979303133878091	"yeaG"	1
"BP"	"GO:0015949"	"nucleobase-containing small molecule interconversion"	"1/247"	"26/2736"	0.915574079612706	0.979303133878091	0.979303133878091	"ndk"	1
"BP"	"GO:1901292"	"nucleoside phosphate catabolic process"	"1/247"	"26/2736"	0.915574079612706	0.979303133878091	0.979303133878091	"mazG"	1
